imo,typnum,visit_num,start,end,Deadweight,ShiptypeLevel5,type,number,time_difference,port_name
9273064.0,berth3,1,2022-05-09 00:24:09,2022-05-10 03:15:52,148644.0,Shuttle Tanker,berth,3,1 days 02:51:43,MONGSTAD
9273064.0,berth3,2,2022-05-18 16:38:50,2022-05-19 21:37:50,148644.0,Shuttle Tanker,berth,3,1 days 04:59:00,MONGSTAD
9273064.0,berth3,3,2022-11-25 00:21:25,2022-11-26 10:54:18,148644.0,Shuttle Tanker,berth,3,1 days 10:32:53,MONGSTAD
9281009.0,berth3,0,2020-01-23 23:27:53,2020-01-25 00:08:01,115048.0,Crude Oil Tanker,berth,3,1 days 00:40:08,MONGSTAD
9281009.0,berth3,1,2020-03-25 10:02:05,2020-03-26 09:02:45,115048.0,Crude Oil Tanker,berth,3,0 days 23:00:40,MONGSTAD
9293155.0,berth3,0,2022-06-06 09:40:48,2022-06-07 11:26:48,106062.0,Crude Oil Tanker,berth,3,1 days 01:46:00,MONGSTAD
9297321.0,berth3,0,2021-09-25 16:22:25,2021-09-26 19:38:17,103194.0,Crude Oil Tanker,berth,3,1 days 03:15:52,MONGSTAD
9341067.0,berth3,0,2021-03-12 15:14:42,2021-03-13 09:41:05,110119.0,Crude Oil Tanker,berth,3,0 days 18:26:23,MONGSTAD
9341067.0,berth3,1,2021-12-26 21:15:43,2021-12-27 20:27:42,110119.0,Crude Oil Tanker,berth,3,0 days 23:11:59,MONGSTAD
9780251.0,berth3,0,2022-02-10 13:23:49,2022-02-11 19:38:51,109900.0,Crude/Oil Products Tanker,berth,3,1 days 06:15:02,MONGSTAD
9780251.0,berth3,1,2022-05-14 19:06:04,2022-05-16 01:01:20,109900.0,Crude/Oil Products Tanker,berth,3,1 days 05:55:16,MONGSTAD
9299733.0,berth4,0,2020-08-22 04:50:05,2020-08-23 06:38:05,106005.0,Crude Oil Tanker,berth,4,1 days 01:48:00,MONGSTAD
9791004.0,berth4,0,2021-07-30 09:45:32,2021-07-31 10:30:23,109898.0,Crude/Oil Products Tanker,berth,4,1 days 00:44:51,MONGSTAD
9791004.0,berth4,1,2021-09-25 07:20:17,2021-09-26 01:47:18,109898.0,Crude/Oil Products Tanker,berth,4,0 days 18:27:01,MONGSTAD
9815616.0,berth4,0,2022-03-12 23:02:25,2022-03-14 00:16:03,114218.0,Crude/Oil Products Tanker,berth,4,1 days 01:13:38,MONGSTAD
9815616.0,berth4,1,2022-10-20 10:02:51,2022-10-21 06:35:17,114218.0,Crude/Oil Products Tanker,berth,4,0 days 20:32:26,MONGSTAD
9938030.0,berth4,0,2022-12-16 18:15:05,2022-12-18 08:21:06,115429.0,Crude Oil Tanker,berth,4,1 days 14:06:01,MONGSTAD
9378541.0,berth1,0,2020-07-06 15:08:55,2020-07-08 10:27:04,319430.0,Crude Oil Tanker,berth,1,1 days 19:18:09,MONGSTAD
9628300.0,berth1,0,2021-03-15 05:42:57,2021-03-16 10:04:24,123166.0,Shuttle Tanker,berth,1,1 days 04:21:27,MONGSTAD
9708629.0,berth1,0,2021-09-04 11:04:28,2021-09-06 15:19:29,49834.0,Chemical/Products Tanker,berth,1,2 days 04:15:01,MONGSTAD
9732541.0,berth1,0,2021-02-02 07:44:16,2021-02-04 09:50:10,299011.0,Crude Oil Tanker,berth,1,2 days 02:05:54,MONGSTAD
9773040.0,berth1,1,2022-11-21 13:03:53,2022-11-22 23:22:37,114456.0,Crude Oil Tanker,berth,1,1 days 10:18:44,MONGSTAD
9833113.0,berth1,0,2021-06-09 06:30:21,2021-06-10 06:22:35,128427.0,Shuttle Tanker,berth,1,0 days 23:52:14,MONGSTAD
9833113.0,berth1,1,2022-03-04 22:43:57,2022-03-05 20:36:24,128427.0,Shuttle Tanker,berth,1,0 days 21:52:27,MONGSTAD
9833113.0,berth1,2,2022-09-03 07:00:11,2022-09-04 08:15:55,128427.0,Shuttle Tanker,berth,1,1 days 01:15:44,MONGSTAD
9297553.0,berth2,0,2020-03-25 14:05:04,2020-03-26 10:14:01,108402.0,Crude Oil Tanker,berth,2,0 days 20:08:57,MONGSTAD
9325908.0,berth2,0,2022-07-12 22:12:51,2022-07-14 08:27:54,115091.0,Crude Oil Tanker,berth,2,1 days 10:15:03,MONGSTAD
9422196.0,berth2,0,2020-01-09 15:03:18,2020-01-10 14:41:03,107481.0,Crude Oil Tanker,berth,2,0 days 23:37:45,MONGSTAD
9676137.0,berth2,0,2022-08-23 00:05:06,2022-08-24 11:55:52,120567.0,Shuttle Tanker,berth,2,1 days 11:50:46,MONGSTAD
9676137.0,berth2,1,2022-10-13 13:46:21,2022-10-14 19:22:51,120567.0,Shuttle Tanker,berth,2,1 days 05:36:30,MONGSTAD
9676137.0,berth2,2,2022-10-21 21:36:46,2022-10-22 18:36:52,120567.0,Shuttle Tanker,berth,2,0 days 21:00:06,MONGSTAD
9724336.0,berth2,0,2021-02-03 16:42:56,2021-02-04 18:02:39,113611.0,Crude Oil Tanker,berth,2,1 days 01:19:43,MONGSTAD
9724336.0,berth2,1,2021-12-02 05:08:25,2021-12-03 13:23:47,113611.0,Crude Oil Tanker,berth,2,1 days 08:15:22,MONGSTAD
9724336.0,berth2,2,2021-12-30 16:16:40,2021-12-31 17:25:19,113611.0,Crude Oil Tanker,berth,2,1 days 01:08:39,MONGSTAD
9724336.0,berth2,3,2022-01-12 19:19:12,2022-01-13 21:45:58,113611.0,Crude Oil Tanker,berth,2,1 days 02:26:46,MONGSTAD
9438418.0,berth3,0,2021-08-13 04:36:46,2021-08-14 08:15:25,158475.0,Crude Oil Tanker,berth,3,1 days 03:38:39,MONGSTAD
9817470.0,berth3,0,2020-01-18 09:00:25,2020-01-19 07:27:28,112504.0,Crude Oil Tanker,berth,3,0 days 22:27:03,MONGSTAD
9817470.0,berth3,1,2022-03-07 16:11:42,2022-03-08 16:51:03,112504.0,Crude Oil Tanker,berth,3,1 days 00:39:21,MONGSTAD
9843211.0,berth3,0,2021-05-26 23:52:19,2021-05-31 15:30:39,111964.0,Crude Oil Tanker,berth,3,4 days 15:38:20,MONGSTAD
9893058.0,berth3,0,2022-09-13 02:51:13,2022-09-14 03:33:05,113306.0,Crude/Oil Products Tanker,berth,3,1 days 00:41:52,MONGSTAD
9893060.0,berth3,0,2022-06-18 13:42:51,2022-06-19 07:34:30,113306.0,Crude/Oil Products Tanker,berth,3,0 days 17:51:39,MONGSTAD
9899375.0,berth3,0,2022-03-08 17:28:40,2022-03-09 20:49:00,156828.0,Crude Oil Tanker,berth,3,1 days 03:20:20,MONGSTAD
9305611.0,berth4,0,2022-10-02 11:25:07,2022-10-03 11:17:30,117055.0,Crude/Oil Products Tanker,berth,4,0 days 23:52:23,MONGSTAD
9310525.0,berth4,0,2021-07-15 00:19:01,2021-07-16 05:45:31,115338.0,Crude Oil Tanker,berth,4,1 days 05:26:30,MONGSTAD
9413559.0,berth4,0,2021-06-12 20:27:08,2021-06-14 09:20:11,111107.0,Crude/Oil Products Tanker,berth,4,1 days 12:53:03,MONGSTAD
9419450.0,berth4,0,2020-10-22 21:34:29,2020-10-23 17:15:44,115785.0,Crude Oil Tanker,berth,4,0 days 19:41:15,MONGSTAD
9683025.0,berth4,0,2020-08-14 06:44:43,2020-08-15 06:08:39,109466.0,Crude Oil Tanker,berth,4,0 days 23:23:56,MONGSTAD
9384198.0,berth1,0,2021-05-03 09:00:11,2021-05-05 01:53:51,319427.0,Crude Oil Tanker,berth,1,1 days 16:53:40,MONGSTAD
9422550.0,berth1,0,2022-11-30 09:27:12,2022-12-01 04:15:00,115617.0,Crude/Oil Products Tanker,berth,1,0 days 18:47:48,MONGSTAD
9578646.0,berth1,0,2020-06-11 13:32:31,2020-06-12 21:15:03,158650.0,Crude Oil Tanker,berth,1,1 days 07:42:32,MONGSTAD
9852121.0,berth1,0,2022-02-24 05:39:00,2022-03-01 05:00:25,300633.0,Crude Oil Tanker,berth,1,4 days 23:21:25,MONGSTAD
9411185.0,berth2,0,2020-07-22 12:59:00,2020-07-23 08:18:23,105361.0,Crude Oil Tanker,berth,2,0 days 19:19:23,MONGSTAD
9411185.0,berth2,1,2022-05-05 11:40:07,2022-05-07 04:34:31,105361.0,Crude Oil Tanker,berth,2,1 days 16:54:24,MONGSTAD
9320714.0,berth3,0,2022-06-13 08:25:04,2022-06-14 19:07:16,166468.0,Crude Oil Tanker,berth,3,1 days 10:42:12,MONGSTAD
9389100.0,berth3,0,2022-11-30 17:07:34,2022-12-01 22:28:07,106969.0,Crude/Oil Products Tanker,berth,3,1 days 05:20:33,MONGSTAD
9399480.0,berth3,0,2022-10-07 15:38:32,2022-10-08 14:58:52,156719.0,Crude Oil Tanker,berth,3,0 days 23:20:20,MONGSTAD
9411185.0,berth3,1,2021-01-21 23:56:55,2021-01-22 17:39:35,105361.0,Crude Oil Tanker,berth,3,0 days 17:42:40,MONGSTAD
9453987.0,berth3,0,2021-03-16 14:34:40,2021-03-17 13:47:11,114062.0,Crude Oil Tanker,berth,3,0 days 23:12:31,MONGSTAD
9466130.0,berth3,0,2020-01-19 16:28:14,2020-01-20 16:06:33,109325.0,Shuttle Tanker,berth,3,0 days 23:38:19,MONGSTAD
9466130.0,berth3,1,2021-01-20 22:58:36,2021-01-23 18:59:55,109325.0,Shuttle Tanker,berth,3,2 days 20:01:19,MONGSTAD
9466130.0,berth3,2,2022-01-16 11:28:16,2022-01-17 09:17:19,109325.0,Shuttle Tanker,berth,3,0 days 21:49:03,MONGSTAD
9593438.0,berth3,0,2021-12-09 23:04:24,2021-12-11 00:46:07,159056.0,Crude Oil Tanker,berth,3,1 days 01:41:43,MONGSTAD
9717278.0,berth3,1,2022-04-25 07:28:42,2022-04-26 04:43:42,39043.0,Chemical/Products Tanker,berth,3,0 days 21:15:00,MONGSTAD
9338917.0,berth4,0,2022-03-09 10:31:44,2022-03-10 11:37:33,115824.0,Crude Oil Tanker,berth,4,1 days 01:05:49,MONGSTAD
,berth1,2,2020-03-25 16:42:49,2020-03-28 15:08:31,,,berth,1,2 days 22:25:42,MONGSTAD
,berth1,5,2020-05-09 22:05:05,2020-05-11 05:46:21,,,berth,1,1 days 07:41:16,MONGSTAD
,berth1,6,2020-05-20 12:18:32,2020-05-25 22:45:42,,,berth,1,5 days 10:27:10,MONGSTAD
,berth1,10,2020-09-29 12:47:35,2020-09-30 17:28:19,,,berth,1,1 days 04:40:44,MONGSTAD
9290335.0,berth1,0,2021-12-12 02:30:11,2021-12-13 03:45:29,159081.0,Crude Oil Tanker,berth,1,1 days 01:15:18,MONGSTAD
9427641.0,berth1,0,2021-11-07 23:18:38,2021-11-09 07:00:27,149999.0,Crude Oil Tanker,berth,1,1 days 07:41:49,MONGSTAD
9427641.0,berth1,1,2022-06-01 00:40:31,2022-06-02 13:57:12,149999.0,Crude Oil Tanker,berth,1,1 days 13:16:41,MONGSTAD
9724350.0,berth1,0,2020-09-29 12:56:09,2020-09-30 07:19:40,112939.0,Crude Oil Tanker,berth,1,0 days 18:23:31,MONGSTAD
9724350.0,berth1,1,2020-11-29 23:57:03,2020-11-30 18:37:28,112939.0,Crude Oil Tanker,berth,1,0 days 18:40:25,MONGSTAD
9724350.0,berth1,2,2021-01-06 17:38:33,2021-01-07 22:01:50,112939.0,Crude Oil Tanker,berth,1,1 days 04:23:17,MONGSTAD
9724350.0,berth1,3,2021-04-13 16:11:53,2021-04-14 12:29:52,112939.0,Crude Oil Tanker,berth,1,0 days 20:17:59,MONGSTAD
9724350.0,berth1,4,2021-06-29 14:12:13,2021-06-30 11:09:01,112939.0,Crude Oil Tanker,berth,1,0 days 20:56:48,MONGSTAD
9724350.0,berth1,5,2021-12-10 12:34:26,2021-12-11 16:40:26,112939.0,Crude Oil Tanker,berth,1,1 days 04:06:00,MONGSTAD
9724350.0,berth1,6,2022-08-31 02:38:26,2022-09-01 04:02:28,112939.0,Crude Oil Tanker,berth,1,1 days 01:24:02,MONGSTAD
9724350.0,berth1,7,2022-09-12 07:36:26,2022-09-13 09:15:26,112939.0,Crude Oil Tanker,berth,1,1 days 01:39:00,MONGSTAD
9799123.0,berth1,0,2022-03-28 22:53:25,2022-03-31 02:35:25,311003.0,Crude Oil Tanker,berth,1,2 days 03:42:00,MONGSTAD
9823003.0,berth1,0,2021-05-29 11:16:06,2021-05-31 05:42:10,317975.0,Crude Oil Tanker,berth,1,1 days 18:26:04,MONGSTAD
9823003.0,berth1,1,2021-11-26 17:41:10,2021-11-28 20:51:39,317975.0,Crude Oil Tanker,berth,1,2 days 03:10:29,MONGSTAD
9892444.0,berth1,0,2022-04-01 01:01:52,2022-04-02 08:38:21,112459.0,Crude Oil Tanker,berth,1,1 days 07:36:29,MONGSTAD
9892444.0,berth1,1,2022-07-19 22:08:29,2022-07-21 02:05:25,112459.0,Crude Oil Tanker,berth,1,1 days 03:56:56,MONGSTAD
9649225.0,berth2,0,2022-08-18 10:18:11,2022-08-19 11:41:01,111634.0,Shuttle Tanker,berth,2,1 days 01:22:50,MONGSTAD
9791004.0,berth2,0,2021-11-11 10:03:21,2021-11-12 09:33:21,109898.0,Crude/Oil Products Tanker,berth,2,0 days 23:30:00,MONGSTAD
9791004.0,berth2,1,2021-12-25 08:29:56,2021-12-26 09:39:56,109898.0,Crude/Oil Products Tanker,berth,2,1 days 01:10:00,MONGSTAD
9791004.0,berth2,2,2022-02-13 09:23:12,2022-02-14 12:46:33,109898.0,Crude/Oil Products Tanker,berth,2,1 days 03:23:21,MONGSTAD
9791004.0,berth2,3,2022-03-01 09:11:39,2022-03-02 08:27:29,109898.0,Crude/Oil Products Tanker,berth,2,0 days 23:15:50,MONGSTAD
9791004.0,berth2,4,2022-06-21 10:54:58,2022-06-22 16:35:20,109898.0,Crude/Oil Products Tanker,berth,2,1 days 05:40:22,MONGSTAD
9334753.0,berth3,3,2022-05-16 00:44:21,2022-05-17 17:17:38,824.0,Tug,berth,3,1 days 16:33:17,MONGSTAD
9334753.0,berth3,5,2022-06-03 06:51:13,2022-06-08 21:27:27,824.0,Tug,berth,3,5 days 14:36:14,MONGSTAD
9334753.0,berth3,7,2022-07-13 21:16:38,2022-07-15 23:13:41,824.0,Tug,berth,3,2 days 01:57:03,MONGSTAD
9334753.0,berth3,12,2022-10-19 10:33:17,2022-10-22 06:06:23,824.0,Tug,berth,3,2 days 19:33:06,MONGSTAD
9334753.0,berth3,15,2022-11-15 12:07:12,2022-11-17 11:34:16,824.0,Tug,berth,3,1 days 23:27:04,MONGSTAD
9403475.0,berth3,0,2021-10-23 23:25:45,2021-10-25 01:26:25,106246.0,Crude Oil Tanker,berth,3,1 days 02:00:40,MONGSTAD
9420643.0,berth3,0,2021-05-23 22:01:58,2021-05-24 21:07:58,107467.0,Crude Oil Tanker,berth,3,0 days 23:06:00,MONGSTAD
9438858.0,berth3,0,2020-02-23 15:45:45,2020-02-24 13:36:39,109290.0,Shuttle Tanker,berth,3,0 days 21:50:54,MONGSTAD
9449405.0,berth3,0,2020-03-09 02:21:11,2020-03-10 04:59:52,158489.0,Crude Oil Tanker,berth,3,1 days 02:38:41,MONGSTAD
9891672.0,berth3,0,2022-12-12 22:32:20,2022-12-13 16:22:35,116120.0,Crude Oil Tanker,berth,3,0 days 17:50:15,MONGSTAD
9308558.0,berth1,0,2020-05-28 01:30:28,2020-05-29 01:01:39,19999.0,Chemical/Products Tanker,berth,1,0 days 23:31:11,MONGSTAD
9412581.0,berth1,0,2021-04-14 17:42:21,2021-04-15 17:43:32,164028.0,Crude Oil Tanker,berth,1,1 days 00:01:11,MONGSTAD
9597240.0,berth1,0,2020-05-18 22:36:46,2020-05-21 06:57:46,299989.0,Crude Oil Tanker,berth,1,2 days 08:21:00,MONGSTAD
9597240.0,berth1,1,2021-01-05 02:54:16,2021-01-06 16:26:04,299989.0,Crude Oil Tanker,berth,1,1 days 13:31:48,MONGSTAD
9676125.0,berth1,0,2020-01-16 19:32:10,2020-01-17 21:20:30,119690.0,Shuttle Tanker,berth,1,1 days 01:48:20,MONGSTAD
9676125.0,berth1,1,2020-01-26 08:07:33,2020-01-27 15:29:25,119690.0,Shuttle Tanker,berth,1,1 days 07:21:52,MONGSTAD
9676125.0,berth1,2,2021-05-10 12:53:47,2021-05-11 08:08:56,119690.0,Shuttle Tanker,berth,1,0 days 19:15:09,MONGSTAD
9676125.0,berth1,3,2021-06-30 23:24:51,2021-07-02 09:15:56,119690.0,Shuttle Tanker,berth,1,1 days 09:51:05,MONGSTAD
9676125.0,berth1,4,2021-08-14 08:23:19,2021-08-15 13:05:23,119690.0,Shuttle Tanker,berth,1,1 days 04:42:04,MONGSTAD
9676125.0,berth1,5,2022-01-17 15:02:14,2022-01-18 17:43:02,119690.0,Shuttle Tanker,berth,1,1 days 02:40:48,MONGSTAD
9676125.0,berth1,6,2022-07-06 21:49:33,2022-07-08 06:24:43,119690.0,Shuttle Tanker,berth,1,1 days 08:35:10,MONGSTAD
9676125.0,berth1,7,2022-09-23 17:28:07,2022-09-25 06:37:09,119690.0,Shuttle Tanker,berth,1,1 days 13:09:02,MONGSTAD
9724087.0,berth1,0,2022-07-09 16:05:07,2022-07-10 12:22:34,113737.0,Crude Oil Tanker,berth,1,0 days 20:17:27,MONGSTAD
9737383.0,berth1,0,2020-06-02 22:39:25,2020-06-03 18:40:53,112949.0,Crude Oil Tanker,berth,1,0 days 20:01:28,MONGSTAD
9737383.0,berth1,1,2021-01-08 15:58:15,2021-01-09 10:48:38,112949.0,Crude Oil Tanker,berth,1,0 days 18:50:23,MONGSTAD
9737383.0,berth1,4,2022-07-08 14:53:27,2022-07-09 11:15:46,112949.0,Crude Oil Tanker,berth,1,0 days 20:22:19,MONGSTAD
9737383.0,berth1,5,2022-08-04 05:04:20,2022-08-05 01:29:15,112949.0,Crude Oil Tanker,berth,1,0 days 20:24:55,MONGSTAD
9737383.0,berth1,6,2022-08-15 22:08:14,2022-08-17 07:28:49,112949.0,Crude Oil Tanker,berth,1,1 days 09:20:35,MONGSTAD
9828780.0,berth1,0,2020-09-22 07:12:39,2020-09-23 14:09:51,307894.0,Crude Oil Tanker,berth,1,1 days 06:57:12,MONGSTAD
9339301.0,berth2,0,2021-03-07 18:59:41,2021-03-08 16:19:56,115857.0,Crude Oil Tanker,berth,2,0 days 21:20:15,MONGSTAD
9687502.0,berth2,0,2021-02-04 21:07:37,2021-02-05 16:33:36,29461.0,LPG Tanker,berth,2,0 days 19:25:59,MONGSTAD
9687502.0,berth2,1,2021-04-02 05:40:15,2021-04-03 07:34:37,29461.0,LPG Tanker,berth,2,1 days 01:54:22,MONGSTAD
9687502.0,berth2,2,2022-06-03 22:11:27,2022-06-05 17:21:02,29461.0,LPG Tanker,berth,2,1 days 19:09:35,MONGSTAD
9889954.0,berth3,0,2022-10-22 06:15:47,2022-10-24 00:42:43,156921.0,Crude Oil Tanker,berth,3,1 days 18:26:56,MONGSTAD
9266841.0,berth4,0,2020-09-12 07:36:06,2020-09-13 08:31:57,106138.0,Crude Oil Tanker,berth,4,1 days 00:55:51,MONGSTAD
9334727.0,berth4,0,2020-07-23 22:24:19,2020-07-24 20:09:10,108414.0,Crude Oil Tanker,berth,4,0 days 21:44:51,MONGSTAD
9724087.0,berth4,0,2020-09-22 18:47:36,2020-09-23 19:31:30,113737.0,Crude Oil Tanker,berth,4,1 days 00:43:54,MONGSTAD
9724087.0,berth4,1,2020-10-12 19:08:23,2020-10-13 16:35:16,113737.0,Crude Oil Tanker,berth,4,0 days 21:26:53,MONGSTAD
9724087.0,berth4,2,2021-11-17 05:02:21,2021-11-18 07:15:57,113737.0,Crude Oil Tanker,berth,4,1 days 02:13:36,MONGSTAD
9322267.0,berth1,0,2022-06-07 12:57:51,2022-06-09 14:00:42,306507.0,Crude Oil Tanker,berth,1,2 days 01:02:51,MONGSTAD
9384617.0,berth1,0,2021-03-19 00:11:11,2021-03-22 06:06:30,297168.0,Crude Oil Tanker,berth,1,3 days 05:55:19,MONGSTAD
9452880.0,berth1,0,2022-09-08 00:50:01,2022-09-09 01:44:03,166164.0,Crude Oil Tanker,berth,1,1 days 00:54:02,MONGSTAD
9587192.0,berth1,0,2021-04-07 03:33:32,2021-04-08 07:40:25,159058.0,Crude/Oil Products Tanker,berth,1,1 days 04:06:53,MONGSTAD
9762998.0,berth1,0,2020-05-03 06:56:06,2020-05-05 00:27:47,299998.0,Crude Oil Tanker,berth,1,1 days 17:31:41,MONGSTAD
9762998.0,berth1,1,2020-05-13 14:47:28,2020-05-15 21:21:36,299998.0,Crude Oil Tanker,berth,1,2 days 06:34:08,MONGSTAD
9762998.0,berth1,2,2021-04-22 10:32:43,2021-04-24 08:12:19,299998.0,Crude Oil Tanker,berth,1,1 days 21:39:36,MONGSTAD
9762998.0,berth1,3,2021-09-26 01:02:26,2021-09-27 22:19:18,299998.0,Crude Oil Tanker,berth,1,1 days 21:16:52,MONGSTAD
9762998.0,berth1,4,2022-01-20 18:36:15,2022-01-23 18:00:05,299998.0,Crude Oil Tanker,berth,1,2 days 23:23:50,MONGSTAD
9783693.0,berth1,0,2021-09-28 21:08:49,2021-09-30 23:28:37,298705.0,Crude Oil Tanker,berth,1,2 days 02:19:48,MONGSTAD
9843912.0,berth1,0,2021-10-01 07:36:52,2021-10-02 10:08:49,129632.0,Shuttle Tanker,berth,1,1 days 02:31:57,MONGSTAD
9346732.0,berth2,0,2021-03-21 06:25:32,2021-03-22 06:40:32,115940.0,Crude Oil Tanker,berth,2,1 days 00:15:00,MONGSTAD
9346732.0,berth2,1,2021-07-30 21:56:12,2021-07-31 17:52:43,115940.0,Crude Oil Tanker,berth,2,0 days 19:56:31,MONGSTAD
9346732.0,berth2,2,2021-08-30 16:36:00,2021-08-31 11:31:13,115940.0,Crude Oil Tanker,berth,2,0 days 18:55:13,MONGSTAD
9346732.0,berth2,3,2021-09-19 21:38:14,2021-09-21 06:18:48,115940.0,Crude Oil Tanker,berth,2,1 days 08:40:34,MONGSTAD
9346732.0,berth2,4,2021-10-05 21:57:18,2021-10-06 18:30:20,115940.0,Crude Oil Tanker,berth,2,0 days 20:33:02,MONGSTAD
9817470.0,berth2,0,2020-12-15 06:41:43,2020-12-16 02:17:41,112504.0,Crude Oil Tanker,berth,2,0 days 19:35:58,MONGSTAD
9458016.0,berth3,0,2022-02-18 00:20:25,2022-02-19 00:48:55,115618.0,Crude Oil Tanker,berth,3,1 days 00:28:30,MONGSTAD
9628300.0,berth3,0,2020-09-05 04:31:26,2020-09-06 07:14:32,123166.0,Shuttle Tanker,berth,3,1 days 02:43:06,MONGSTAD
9628300.0,berth3,1,2021-03-04 06:19:31,2021-03-05 15:13:19,123166.0,Shuttle Tanker,berth,3,1 days 08:53:48,MONGSTAD
9628300.0,berth3,2,2021-09-19 19:42:18,2021-09-20 22:45:52,123166.0,Shuttle Tanker,berth,3,1 days 03:03:34,MONGSTAD
9770816.0,berth3,2,2022-01-14 00:47:58,2022-01-18 19:33:03,576.0,Tug,berth,3,4 days 18:45:05,MONGSTAD
9770816.0,berth3,6,2022-04-08 22:15:49,2022-04-09 22:09:51,576.0,Tug,berth,3,0 days 23:54:02,MONGSTAD
9801988.0,berth3,0,2020-08-19 14:02:42,2020-08-20 09:20:03,114459.0,Crude Oil Tanker,berth,3,0 days 19:17:21,MONGSTAD
9920497.0,berth3,0,2022-11-14 07:13:16,2022-11-15 11:45:14,112095.0,Crude Oil Tanker,berth,3,1 days 04:31:58,MONGSTAD
9920497.0,berth3,1,2022-12-25 10:04:38,2022-12-26 11:06:06,112095.0,Crude Oil Tanker,berth,3,1 days 01:01:28,MONGSTAD
9346885.0,berth4,0,2021-05-29 23:52:50,2021-05-30 23:22:04,110295.0,Crude/Oil Products Tanker,berth,4,0 days 23:29:14,MONGSTAD
9818058.0,berth4,0,2020-05-07 07:20:15,2020-05-08 02:51:34,112459.0,Crude Oil Tanker,berth,4,0 days 19:31:19,MONGSTAD
9408190.0,berth1,0,2020-10-09 22:22:34,2020-10-10 22:53:41,156654.0,Crude Oil Tanker,berth,1,1 days 00:31:07,MONGSTAD
9422548.0,berth1,0,2022-05-13 08:38:25,2022-05-14 10:45:05,115382.0,Crude/Oil Products Tanker,berth,1,1 days 02:06:40,MONGSTAD
9581203.0,berth1,0,2020-06-21 07:27:30,2020-06-23 13:45:43,299997.0,Crude Oil Tanker,berth,1,2 days 06:18:13,MONGSTAD
9593191.0,berth1,0,2020-11-20 17:27:42,2020-11-22 17:39:12,314183.0,Crude Oil Tanker,berth,1,2 days 00:11:30,MONGSTAD
9607423.0,berth1,0,2020-08-04 01:31:35,2020-08-05 04:22:10,164732.0,Crude Oil Tanker,berth,1,1 days 02:50:35,MONGSTAD
9731157.0,berth1,0,2021-01-27 14:05:52,2021-01-29 11:02:18,299337.0,Crude Oil Tanker,berth,1,1 days 20:56:26,MONGSTAD
9731157.0,berth1,1,2021-12-22 14:03:59,2021-12-24 07:52:34,299337.0,Crude Oil Tanker,berth,1,1 days 17:48:35,MONGSTAD
9783734.0,berth1,0,2020-10-26 13:47:52,2020-10-29 05:47:21,299271.0,Crude Oil Tanker,berth,1,2 days 15:59:29,MONGSTAD
9843302.0,berth1,0,2021-07-20 10:54:52,2021-07-22 02:04:22,319702.0,Crude Oil Tanker,berth,1,1 days 15:09:30,MONGSTAD
9394935.0,berth2,0,2021-03-04 07:30:38,2021-03-05 08:48:41,112969.0,Crude Oil Tanker,berth,2,1 days 01:18:03,MONGSTAD
9271353.0,berth3,0,2020-05-29 15:29:05,2020-05-30 22:39:12,155039.0,Crude Oil Tanker,berth,3,1 days 07:10:07,MONGSTAD
9292204.0,berth3,0,2021-03-29 15:50:47,2021-03-30 12:14:49,105926.0,Crude Oil Tanker,berth,3,0 days 20:24:02,MONGSTAD
9298507.0,berth3,0,2021-07-27 20:57:54,2021-07-30 11:06:54,50939.0,Chemical/Products Tanker,berth,3,2 days 14:09:00,MONGSTAD
9318539.0,berth3,0,2021-09-11 09:31:46,2021-09-12 10:06:04,166188.0,Crude Oil Tanker,berth,3,1 days 00:34:18,MONGSTAD
9408205.0,berth3,0,2020-08-10 22:39:44,2020-08-12 11:18:00,156760.0,Crude Oil Tanker,berth,3,1 days 12:38:16,MONGSTAD
9457892.0,berth3,0,2022-01-28 11:54:03,2022-01-30 08:15:02,158466.0,Crude Oil Tanker,berth,3,1 days 20:20:59,MONGSTAD
9683049.0,berth3,0,2021-08-15 04:24:16,2021-08-16 04:32:20,109475.0,Crude Oil Tanker,berth,3,1 days 00:08:04,MONGSTAD
9683049.0,berth3,1,2021-10-29 18:43:58,2021-10-31 07:46:48,109475.0,Crude Oil Tanker,berth,3,1 days 13:02:50,MONGSTAD
9683049.0,berth3,2,2022-07-24 21:56:06,2022-07-26 06:48:03,109475.0,Crude Oil Tanker,berth,3,1 days 08:51:57,MONGSTAD
9867619.0,berth3,0,2022-03-12 17:53:23,2022-03-13 22:42:28,115521.0,Crude/Oil Products Tanker,berth,3,1 days 04:49:05,MONGSTAD
9273557.0,berth4,0,2020-07-21 18:06:45,2020-07-22 19:13:00,148644.0,Shuttle Tanker,berth,4,1 days 01:06:15,MONGSTAD
9273557.0,berth4,1,2022-03-01 13:25:27,2022-03-03 00:53:44,148644.0,Shuttle Tanker,berth,4,1 days 11:28:17,MONGSTAD
9273557.0,berth4,2,2022-11-08 11:12:07,2022-11-09 09:36:16,148644.0,Shuttle Tanker,berth,4,0 days 22:24:09,MONGSTAD
9361524.0,berth4,0,2021-12-13 22:50:52,2021-12-14 18:16:09,105342.0,Crude Oil Tanker,berth,4,0 days 19:25:17,MONGSTAD
9760500.0,berth4,0,2022-06-03 15:05:21,2022-06-04 11:12:42,106359.0,Crude Oil Tanker,berth,4,0 days 20:07:21,MONGSTAD
